text1,text2,joins
The girl in the hair salon asked me Shall I trim your eyebrows How old do I feel,hemp cloth is marvelous but unfortunately no,False
The girl in the hair salon asked me Shall I trim your eyebrows How old do I feel,Gonna read a story bout adam lambert online then bed Nighty night,True
The girl in the hair salon asked me Shall I trim your eyebrows How old do I feel,We saw that in none 3D the baddies the best,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,also bored at school its my third freelesson freistunde,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,hm Both of us I guess,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,it is u have dissappointed me that past few days,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,romance zero is funny,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Id rather do the early runbut I am a morning runner,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,will be back later httpplurkcomprp3k7,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Aw Torn ace of hearts Hunchback,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,what fun are you speaking of,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,i lost all my friends im alone and sleepyi wanna go home,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,haha yes,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,I give in to easily,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,mannnn got an iphone im jealous httpbitlyNgnaR,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Is at a photoshoot,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Hes awesome Have you worked with him before Hes a good friend,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Chilliin,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,If you know such agent do let me know,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,I still smell of smoke kitchenfire,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,a celticslakers rematch sounds better dont you think lol,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,you can ride one you can catch one but its not summer til you pop open one,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,My sources say no,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,I am sooo tired,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Hey you change your twitter account and you didnt even tell me,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,THANK YYYYYYYYYOOOOOOOOOOUUUUU,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,lucky kidi so wanna see loserville pity im in oz,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,fell asleep waiting for my ride,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Sick With a flu like thing,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Happy Star Wars day everyone and Enjoy the holiday UK,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,i miss you bby wish you were going tomorrow to make me do good,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,SWEEEEET San Fran is awesome Love it there,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Mounce yes and it lasts way past my bedtime,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Hi how are you doing just joined twitter,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,eating ice cream and then getting ready for graduation,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Happy Mothers day to all you Mums out there,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,hemp cloth is marvelous but unfortunately no,True
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,Gonna read a story bout adam lambert online then bed Nighty night,False
egh blah and boooooooooooo i dunno wanna go to work HANGOVERS SUCKKKKKK Im a drunk mess,We saw that in none 3D the baddies the best,False
visiting my friendster and facebook,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,True
visiting my friendster and facebook,also bored at school its my third freelesson freistunde,True
visiting my friendster and facebook,hm Both of us I guess,True
visiting my friendster and facebook,it is u have dissappointed me that past few days,False
visiting my friendster and facebook,romance zero is funny,False
visiting my friendster and facebook,Id rather do the early runbut I am a morning runner,True
visiting my friendster and facebook,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,False
visiting my friendster and facebook,will be back later httpplurkcomprp3k7,True
visiting my friendster and facebook,Aw Torn ace of hearts Hunchback,False
visiting my friendster and facebook,what fun are you speaking of,True
visiting my friendster and facebook,i lost all my friends im alone and sleepyi wanna go home,False
visiting my friendster and facebook,haha yes,True
visiting my friendster and facebook,I give in to easily,False
visiting my friendster and facebook,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,False
visiting my friendster and facebook,mannnn got an iphone im jealous httpbitlyNgnaR,False
visiting my friendster and facebook,Is at a photoshoot,True
visiting my friendster and facebook,Hes awesome Have you worked with him before Hes a good friend,False
visiting my friendster and facebook,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,True
visiting my friendster and facebook,Chilliin,False
visiting my friendster and facebook,If you know such agent do let me know,True
visiting my friendster and facebook,I still smell of smoke kitchenfire,True
visiting my friendster and facebook,a celticslakers rematch sounds better dont you think lol,False
visiting my friendster and facebook,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,True
visiting my friendster and facebook,you can ride one you can catch one but its not summer til you pop open one,True
visiting my friendster and facebook,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,True
visiting my friendster and facebook,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,True
visiting my friendster and facebook,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,False
visiting my friendster and facebook,My sources say no,True
visiting my friendster and facebook,I am sooo tired,False
visiting my friendster and facebook,Hey you change your twitter account and you didnt even tell me,True
visiting my friendster and facebook,THANK YYYYYYYYYOOOOOOOOOOUUUUU,False
visiting my friendster and facebook,lucky kidi so wanna see loserville pity im in oz,False
visiting my friendster and facebook,fell asleep waiting for my ride,True
visiting my friendster and facebook,Sick With a flu like thing,False
visiting my friendster and facebook,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,False
visiting my friendster and facebook,Happy Star Wars day everyone and Enjoy the holiday UK,False
visiting my friendster and facebook,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,True
visiting my friendster and facebook,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,True
visiting my friendster and facebook,i miss you bby wish you were going tomorrow to make me do good,False
visiting my friendster and facebook,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,False
visiting my friendster and facebook,SWEEEEET San Fran is awesome Love it there,False
visiting my friendster and facebook,Mounce yes and it lasts way past my bedtime,True
visiting my friendster and facebook,Hi how are you doing just joined twitter,True
visiting my friendster and facebook,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,False
visiting my friendster and facebook,eating ice cream and then getting ready for graduation,True
visiting my friendster and facebook,Happy Mothers day to all you Mums out there,False
visiting my friendster and facebook,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,False
visiting my friendster and facebook,hemp cloth is marvelous but unfortunately no,False
visiting my friendster and facebook,Gonna read a story bout adam lambert online then bed Nighty night,True
