text1,text2,joins
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,False
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,My sources say no,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,I am sooo tired,False
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,Hey you change your twitter account and you didnt even tell me,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,THANK YYYYYYYYYOOOOOOOOOOUUUUU,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,lucky kidi so wanna see loserville pity im in oz,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,fell asleep waiting for my ride,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,Sick With a flu like thing,False
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,False
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,Happy Star Wars day everyone and Enjoy the holiday UK,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,i miss you bby wish you were going tomorrow to make me do good,False
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,SWEEEEET San Fran is awesome Love it there,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,Mounce yes and it lasts way past my bedtime,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,Hi how are you doing just joined twitter,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,False
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,eating ice cream and then getting ready for graduation,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,Happy Mothers day to all you Mums out there,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,False
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,hemp cloth is marvelous but unfortunately no,False
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,Gonna read a story bout adam lambert online then bed Nighty night,True
i donbt like to peel prawns i also dont like going shopping running out of money and crawling round the car looking for more,We saw that in none 3D the baddies the best,True
which case I got a new one last week and Im not thrilled at all with mine,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,True
which case I got a new one last week and Im not thrilled at all with mine,also bored at school its my third freelesson freistunde,True
which case I got a new one last week and Im not thrilled at all with mine,hm Both of us I guess,True
which case I got a new one last week and Im not thrilled at all with mine,it is u have dissappointed me that past few days,False
which case I got a new one last week and Im not thrilled at all with mine,romance zero is funny,True
which case I got a new one last week and Im not thrilled at all with mine,Id rather do the early runbut I am a morning runner,True
which case I got a new one last week and Im not thrilled at all with mine,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,False
which case I got a new one last week and Im not thrilled at all with mine,will be back later httpplurkcomprp3k7,True
which case I got a new one last week and Im not thrilled at all with mine,Aw Torn ace of hearts Hunchback,False
which case I got a new one last week and Im not thrilled at all with mine,what fun are you speaking of,True
which case I got a new one last week and Im not thrilled at all with mine,i lost all my friends im alone and sleepyi wanna go home,False
which case I got a new one last week and Im not thrilled at all with mine,haha yes,True
which case I got a new one last week and Im not thrilled at all with mine,I give in to easily,False
which case I got a new one last week and Im not thrilled at all with mine,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,True
which case I got a new one last week and Im not thrilled at all with mine,mannnn got an iphone im jealous httpbitlyNgnaR,False
which case I got a new one last week and Im not thrilled at all with mine,Is at a photoshoot,True
which case I got a new one last week and Im not thrilled at all with mine,Hes awesome Have you worked with him before Hes a good friend,True
which case I got a new one last week and Im not thrilled at all with mine,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,True
which case I got a new one last week and Im not thrilled at all with mine,Chilliin,True
which case I got a new one last week and Im not thrilled at all with mine,If you know such agent do let me know,True
which case I got a new one last week and Im not thrilled at all with mine,I still smell of smoke kitchenfire,True
which case I got a new one last week and Im not thrilled at all with mine,a celticslakers rematch sounds better dont you think lol,True
which case I got a new one last week and Im not thrilled at all with mine,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,True
which case I got a new one last week and Im not thrilled at all with mine,you can ride one you can catch one but its not summer til you pop open one,True
which case I got a new one last week and Im not thrilled at all with mine,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,True
which case I got a new one last week and Im not thrilled at all with mine,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,True
which case I got a new one last week and Im not thrilled at all with mine,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,False
which case I got a new one last week and Im not thrilled at all with mine,My sources say no,True
which case I got a new one last week and Im not thrilled at all with mine,I am sooo tired,False
which case I got a new one last week and Im not thrilled at all with mine,Hey you change your twitter account and you didnt even tell me,True
which case I got a new one last week and Im not thrilled at all with mine,THANK YYYYYYYYYOOOOOOOOOOUUUUU,True
which case I got a new one last week and Im not thrilled at all with mine,lucky kidi so wanna see loserville pity im in oz,True
which case I got a new one last week and Im not thrilled at all with mine,fell asleep waiting for my ride,True
which case I got a new one last week and Im not thrilled at all with mine,Sick With a flu like thing,False
which case I got a new one last week and Im not thrilled at all with mine,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,False
which case I got a new one last week and Im not thrilled at all with mine,Happy Star Wars day everyone and Enjoy the holiday UK,True
